Code_departement,Libelle_departement,Code_Nuance,Voix_T1,pct_Voix_Ins_T1,pct_Voix_Exp_T1,Sieges_T1,Voix_T2,pct_Voix_Ins_T2,pct_Voix_Exp_T2,Sieges_T2
36,INDRE,VEC,0.0,2166.0,1.25,2.1,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,AUT,0.0,293.0,0.07,0.12,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,CEN,0.0,4148.0,1.0,1.7,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,DVD,0.0,4302.0,1.04,1.76,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,DVG,0.0,7406.0,1.79,3.03,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,ECO,0.0,1809.0,0.44,0.74,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,EXG,0.0,2710.0,0.66,1.11,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,FG,0.0,13095.0,3.17,5.36,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,FN,0.0,27209.0,6.58,11.13,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,NCE,0.0,4477.0,1.08,1.83,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,PRV,0.0,577.0,0.14,0.24,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,RDG,0.0,425.0,0.1,0.17,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,INDRE ET LOIRE,SOC,0.0,78525.0,19.0,32.13,3.0,103738.0,25.1,43.33
37,INDRE ET LOIRE,UMP,0.0,81025.0,19.61,33.16,2.0,110963.0,26.85,46.34
37,INDRE ET LOIRE,VEC,0.0,18360.0,4.44,7.51,0.0,24732.0,5.98,10.33
38,ISERE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ISERE,AUT,0.0,1349.0,0.16,0.28,0.0,0.0,0.0,0.0
38,ISERE,CEN,0.0,5078.0,0.62,1.07,0.0,0.0,0.0,0.0
38,ISERE,DVD,0.0,15567.0,1.9,3.29,0.0,0.0,0.0,0.0
38,ISERE,DVG,0.0,1049.0,0.13,0.22,0.0,0.0,0.0,0.0
38,ISERE,ECO,0.0,7040.0,0.86,1.49,0.0,0.0,0.0,0.0
38,ISERE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ISERE,EXG,0.0,4559.0,0.56,0.96,0.0,0.0,0.0,0.0
38,ISERE,FG,0.0,35010.0,4.26,7.39,0.0,0.0,0.0,0.0
38,ISERE,FN,0.0,75710.0,9.22,15.99,0.0,0.0,0.0,0.0
38,ISERE,NCE,0.0,4114.0,0.5,0.87,0.0,0.0,0.0,0.0
38,ISERE,PRV,0.0,688.0,0.08,0.15,0.0,0.0,0.0,0.0
38,ISERE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ISERE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,ISERE,SOC,0.0,158213.0,19.27,33.41,7.0,215861.0,26.29,49.2
38,ISERE,UMP,0.0,127215.0,15.49,26.87,2.0,195679.0,23.83,44.6
38,ISERE,VEC,0.0,37911.0,4.62,8.01,1.0,27187.0,3.31,6.2
39,JURA,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,JURA,AUT,0.0,208.0,0.11,0.18,0.0,0.0,0.0,0.0
39,JURA,CEN,0.0,669.0,0.36,0.57,0.0,0.0,0.0,0.0
39,JURA,DVD,0.0,1203.0,0.64,1.03,0.0,0.0,0.0,0.0
39,JURA,DVG,0.0,375.0,0.2,0.32,0.0,0.0,0.0,0.0
39,JURA,ECO,0.0,1337.0,0.71,1.14,0.0,0.0,0.0,0.0
39,JURA,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,JURA,EXG,0.0,1446.0,0.77,1.24,0.0,0.0,0.0,0.0
39,JURA,FG,0.0,12745.0,6.77,10.91,0.0,0.0,0.0,0.0
39,JURA,FN,0.0,14465.0,7.68,12.38,0.0,0.0,0.0,0.0
39,JURA,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,JURA,PRV,0.0,2989.0,1.59,2.56,0.0,0.0,0.0,0.0
39,JURA,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,JURA,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,JURA,SOC,0.0,33071.0,17.57,28.31,0.0,52894.0,28.08,46.8
39,JURA,UMP,0.0,45153.0,23.98,38.65,3.0,60130.0,31.92,53.2
39,JURA,VEC,0.0,3170.0,1.68,2.71,0.0,0.0,0.0,0.0
40,LANDES,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,CEN,0.0,6757.0,2.27,3.76,0.0,0.0,0.0,0.0
40,LANDES,DVD,0.0,1355.0,0.46,0.75,0.0,0.0,0.0,0.0
40,LANDES,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,ECO,0.0,1617.0,0.54,0.9,0.0,0.0,0.0,0.0
40,LANDES,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,EXG,0.0,1311.0,0.44,0.73,0.0,0.0,0.0,0.0
40,LANDES,FG,0.0,14057.0,4.73,7.81,0.0,0.0,0.0,0.0
40,LANDES,FN,0.0,17641.0,5.94,9.8,0.0,0.0,0.0,0.0
40,LANDES,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,PRV,0.0,221.0,0.07,0.12,0.0,0.0,0.0,0.0
40,LANDES,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,LANDES,SOC,1.0,87538.0,29.47,48.65,2.0,66679.0,32.93,59.96
40,LANDES,UMP,0.0,44854.0,15.1,24.93,0.0,44528.0,21.99,40.04
40,LANDES,VEC,0.0,4580.0,1.54,2.55,0.0,0.0,0.0,0.0
41,LOIR ET CHER,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,LOIR ET CHER,AUT,0.0,314.0,0.13,0.22,0.0,0.0,0.0,0.0
41,LOIR ET CHER,CEN,0.0,1124.0,0.46,0.77,0.0,0.0,0.0,0.0
41,LOIR ET CHER,DVD,0.0,2347.0,0.97,1.61,0.0,0.0,0.0,0.0
41,LOIR ET CHER,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,LOIR ET CHER,ECO,0.0,1118.0,0.46,0.77,0.0,0.0,0.0,0.0
41,LOIR ET CHER,EXD,0.0,1162.0,0.48,0.8,0.0,0.0,0.0,0.0
41,LOIR ET CHER,EXG,0.0,1670.0,0.69,1.14,0.0,0.0,0.0,0.0
41,LOIR ET CHER,FG,0.0,7415.0,3.05,5.08,0.0,0.0,0.0,0.0
41,LOIR ET CHER,FN,0.0,22453.0,9.23,15.39,0.0,0.0,0.0,0.0
41,LOIR ET CHER,NCE,0.0,38594.0,15.87,26.45,1.0,51063.0,21.0,35.8
41,LOIR ET CHER,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,LOIR ET CHER,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,LOIR ET CHER,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,LOIR ET CHER,SOC,0.0,48240.0,19.84,33.06,1.0,66727.0,27.44,46.78
41,LOIR ET CHER,UMP,0.0,17627.0,7.25,12.08,1.0,24860.0,10.22,17.43
41,LOIR ET CHER,VEC,0.0,3867.0,1.59,2.65,0.0,0.0,0.0,0.0
42,LOIRE,ALLI,0.0,1030.0,0.2,0.35,0.0,0.0,0.0,0.0
42,LOIRE,AUT,0.0,625.0,0.12,0.21,0.0,0.0,0.0,0.0
42,LOIRE,CEN,0.0,9342.0,1.83,3.18,0.0,14336.0,2.81,5.1
42,LOIRE,DVD,0.0,8411.0,1.65,2.87,0.0,0.0,0.0,0.0
42,LOIRE,DVG,0.0,383.0,0.08,0.13,0.0,0.0,0.0,0.0
42,LOIRE,ECO,0.0,2397.0,0.47,0.82,0.0,0.0,0.0,0.0
42,LOIRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,LOIRE,EXG,0.0,2956.0,0.58,1.01,0.0,0.0,0.0,0.0
42,LOIRE,FG,0.0,22819.0,4.47,7.78,0.0,0.0,0.0,0.0
42,LOIRE,FN,0.0,54661.0,10.71,18.63,0.0,10731.0,2.1,3.82
42,LOIRE,NCE,0.0,11442.0,2.24,3.9,1.0,22428.0,4.4,7.98
42,LOIRE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,LOIRE,RDG,0.0,1566.0,0.31,0.53,0.0,0.0,0.0,0.0
42,LOIRE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,LOIRE,SOC,0.0,84216.0,16.51,28.7,2.0,109698.0,21.5,39.05
42,LOIRE,UMP,0.0,75228.0,14.74,25.63,3.0,100517.0,19.7,35.78
42,LOIRE,VEC,0.0,18385.0,3.6,6.26,0.0,23195.0,4.55,8.26
43,HAUTE LOIRE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,AUT,0.0,2211.0,1.26,2.01,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,CEN,0.0,542.0,0.31,0.49,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,DVD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,ECO,0.0,3185.0,1.81,2.89,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,EXG,0.0,824.0,0.47,0.75,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,FG,0.0,6275.0,3.56,5.69,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,FN,0.0,12207.0,6.93,11.08,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,REG,0.0,3895.0,2.21,3.53,0.0,0.0,0.0,0.0
43,HAUTE LOIRE,SOC,0.0,31798.0,18.06,28.85,0.0,43906.0,24.93,41.71
43,HAUTE LOIRE,UMP,0.0,49267.0,27.98,44.71,2.0,61349.0,34.84,58.29
43,HAUTE LOIRE,VEC,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,ALLI,0.0,19357.0,2.07,3.45,0.0,23797.0,3.48,6.04
44,LOIRE ATLANTIQUE,AUT,0.0,795.0,0.08,0.14,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,CEN,0.0,10334.0,1.1,1.84,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,DVD,0.0,13564.0,1.45,2.42,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,DVG,0.0,3031.0,0.32,0.54,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,ECO,0.0,6757.0,0.72,1.2,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,EXG,0.0,4427.0,0.47,0.79,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,FG,0.0,29014.0,3.1,5.17,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,FN,0.0,47971.0,5.12,8.55,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,NCE,0.0,21837.0,2.33,3.89,0.0,29566.0,4.33,7.5
44,LOIRE ATLANTIQUE,PRV,0.0,9858.0,1.05,1.76,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,REG,0.0,2838.0,0.3,0.51,0.0,0.0,0.0,0.0
44,LOIRE ATLANTIQUE,SOC,3.0,225804.0,24.12,40.26,5.0,192309.0,28.14,48.77
44,LOIRE ATLANTIQUE,UMP,0.0,119586.0,12.77,21.32,1.0,124688.0,18.25,31.62
44,LOIRE ATLANTIQUE,VEC,0.0,45702.0,4.88,8.15,1.0,23922.0,3.5,6.07
45,LOIRET,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,LOIRET,AUT,0.0,5767.0,1.3,2.22,0.0,0.0,0.0,0.0
45,LOIRET,CEN,0.0,4057.0,0.92,1.56,0.0,0.0,0.0,0.0
45,LOIRET,DVD,0.0,2662.0,0.6,1.02,0.0,0.0,0.0,0.0
45,LOIRET,DVG,0.0,2046.0,0.46,0.79,0.0,0.0,0.0,0.0
45,LOIRET,ECO,0.0,3525.0,0.8,1.35,0.0,0.0,0.0,0.0
45,LOIRET,EXD,0.0,502.0,0.11,0.19,0.0,0.0,0.0,0.0
45,LOIRET,EXG,0.0,2569.0,0.58,0.99,0.0,0.0,0.0,0.0
45,LOIRET,FG,0.0,16427.0,3.71,6.31,0.0,0.0,0.0,0.0
45,LOIRET,FN,0.0,44517.0,10.04,17.1,0.0,0.0,0.0,0.0
45,LOIRET,NCE,0.0,4194.0,0.95,1.61,0.0,0.0,0.0,0.0
45,LOIRET,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,LOIRET,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,LOIRET,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,LOIRET,SOC,0.0,70249.0,15.85,26.99,1.0,97961.0,22.1,39.19
45,LOIRET,UMP,0.0,89038.0,20.09,34.21,5.0,131674.0,29.71,52.68
45,LOIRET,VEC,0.0,14747.0,3.33,5.67,0.0,20298.0,4.58,8.12
46,LOT,ALLI,0.0,2908.0,2.15,3.38,0.0,0.0,0.0,0.0
46,LOT,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,LOT,CEN,0.0,2354.0,1.74,2.74,0.0,0.0,0.0,0.0
46,LOT,DVD,0.0,594.0,0.44,0.69,0.0,0.0,0.0,0.0
46,LOT,DVG,0.0,655.0,0.48,0.76,0.0,0.0,0.0,0.0
46,LOT,ECO,0.0,333.0,0.25,0.39,0.0,0.0,0.0,0.0
46,LOT,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,LOT,EXG,0.0,959.0,0.71,1.11,0.0,0.0,0.0,0.0
46,LOT,FG,0.0,7592.0,5.62,8.82,0.0,0.0,0.0,0.0
46,LOT,FN,0.0,6951.0,5.14,8.08,0.0,0.0,0.0,0.0
46,LOT,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,LOT,PRV,0.0,8449.0,6.25,9.82,0.0,0.0,0.0,0.0
46,LOT,RDG,0.0,18560.0,13.73,21.57,1.0,25847.0,36.83,59.85
46,LOT,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,LOT,SOC,1.0,21824.0,16.15,25.36,0.0,0.0,0.0,0.0
46,LOT,UMP,0.0,11321.0,8.38,13.16,0.0,17342.0,24.71,40.15
46,LOT,VEC,0.0,3546.0,2.62,4.12,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,AUT,0.0,583.0,0.24,0.39,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,CEN,0.0,1158.0,0.48,0.78,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,DVD,0.0,548.0,0.23,0.37,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,DVG,0.0,8794.0,3.65,5.91,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,ECO,0.0,1247.0,0.52,0.84,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,EXG,0.0,1065.0,0.44,0.72,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,FG,0.0,11027.0,4.58,7.41,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,FN,0.0,24645.0,10.24,16.56,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,NCE,0.0,14606.0,6.07,9.81,0.0,25077.0,10.42,17.29
47,LOT ET GARONNE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,LOT ET GARONNE,SOC,0.0,50197.0,20.85,33.73,3.0,80547.0,33.45,55.55
47,LOT ET GARONNE,UMP,0.0,31371.0,13.03,21.08,0.0,39375.0,16.35,27.16
47,LOT ET GARONNE,VEC,0.0,3581.0,1.49,2.41,0.0,0.0,0.0,0.0
48,LOZERE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,AUT,0.0,53.0,0.09,0.13,0.0,0.0,0.0,0.0
48,LOZERE,CEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,DVD,0.0,1703.0,2.84,4.25,0.0,0.0,0.0,0.0
48,LOZERE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,ECO,0.0,202.0,0.34,0.5,0.0,0.0,0.0,0.0
48,LOZERE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,EXG,0.0,430.0,0.72,1.07,0.0,0.0,0.0,0.0
48,LOZERE,FG,0.0,2063.0,3.44,5.14,0.0,0.0,0.0,0.0
48,LOZERE,FN,0.0,3118.0,5.2,7.77,0.0,0.0,0.0,0.0
48,LOZERE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,LOZERE,SOC,0.0,13272.0,22.15,33.08,0.0,19726.0,32.93,49.48
48,LOZERE,UMP,0.0,18162.0,30.32,45.27,1.0,20138.0,33.62,50.52
48,LOZERE,VEC,0.0,1112.0,1.86,2.77,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,ALLI,0.0,4641.0,0.84,1.43,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,AUT,0.0,54.0,0.01,0.02,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,CEN,0.0,6347.0,1.15,1.96,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,DVD,0.0,18274.0,3.3,5.65,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,DVG,0.0,11760.0,2.12,3.64,1.0,25700.0,4.64,8.32
49,MAINE ET LOIRE,ECO,0.0,2150.0,0.39,0.66,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,EXG,0.0,4524.0,0.82,1.4,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,FG,0.0,12072.0,2.18,3.73,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,FN,0.0,29164.0,5.27,9.02,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,NCE,0.0,13371.0,2.42,4.13,0.0,23552.0,4.25,7.63
49,MAINE ET LOIRE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,RDG,0.0,13244.0,2.39,4.09,0.0,18095.0,3.27,5.86
49,MAINE ET LOIRE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,MAINE ET LOIRE,SOC,0.0,89242.0,16.12,27.59,2.0,115051.0,20.78,37.25
49,MAINE ET LOIRE,UMP,0.0,99921.0,18.05,30.9,4.0,126471.0,22.85,40.95
49,MAINE ET LOIRE,VEC,0.0,18657.0,3.37,5.77,0.0,0.0,0.0,0.0
50,MANCHE,ALLI,0.0,1993.0,0.53,0.91,0.0,0.0,0.0,0.0
50,MANCHE,AUT,0.0,115.0,0.03,0.05,0.0,0.0,0.0,0.0
50,MANCHE,CEN,0.0,5641.0,1.5,2.57,0.0,0.0,0.0,0.0
50,MANCHE,DVD,0.0,4599.0,1.22,2.09,0.0,0.0,0.0,0.0
50,MANCHE,DVG,0.0,7839.0,2.09,3.56,0.0,0.0,0.0,0.0
50,MANCHE,ECO,0.0,583.0,0.16,0.27,0.0,0.0,0.0,0.0
50,MANCHE,EXD,0.0,1665.0,0.44,0.76,0.0,0.0,0.0,0.0
50,MANCHE,EXG,0.0,1560.0,0.42,0.71,0.0,0.0,0.0,0.0
50,MANCHE,FG,0.0,8209.0,2.19,3.73,0.0,0.0,0.0,0.0
50,MANCHE,FN,0.0,22682.0,6.04,10.31,0.0,0.0,0.0,0.0
50,MANCHE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,MANCHE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,MANCHE,RDG,0.0,9449.0,2.52,4.3,0.0,20586.0,7.17,12.43
50,MANCHE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,MANCHE,SOC,1.0,70030.0,18.64,31.85,1.0,56797.0,19.79,34.29
50,MANCHE,UMP,0.0,78555.0,20.91,35.72,2.0,88277.0,30.76,53.29
50,MANCHE,VEC,0.0,6975.0,1.86,3.17,0.0,0.0,0.0,0.0
51,MARNE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,MARNE,AUT,0.0,358.0,0.09,0.17,0.0,0.0,0.0,0.0
51,MARNE,CEN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,MARNE,DVD,0.0,8356.0,2.19,3.96,0.0,0.0,0.0,0.0
51,MARNE,DVG,0.0,2362.0,0.62,1.12,0.0,0.0,0.0,0.0
51,MARNE,ECO,0.0,3625.0,0.95,1.72,0.0,0.0,0.0,0.0
51,MARNE,EXD,0.0,154.0,0.04,0.07,0.0,0.0,0.0,0.0
51,MARNE,EXG,0.0,2998.0,0.78,1.42,0.0,0.0,0.0,0.0
51,MARNE,FG,0.0,8782.0,2.3,4.16,0.0,0.0,0.0,0.0
51,MARNE,FN,0.0,32634.0,8.53,15.45,0.0,0.0,0.0,0.0
51,MARNE,NCE,0.0,22051.0,5.77,10.44,1.0,28219.0,7.38,14.04
51,MARNE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,MARNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,MARNE,REG,0.0,409.0,0.11,0.19,0.0,0.0,0.0,0.0
51,MARNE,SOC,0.0,53155.0,13.9,25.17,0.0,69777.0,18.25,34.71
51,MARNE,UMP,0.0,61750.0,16.15,29.24,4.0,84672.0,22.15,42.12
51,MARNE,VEC,0.0,14523.0,3.8,6.88,0.0,18342.0,4.8,9.12
52,HAUTE MARNE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,CEN,0.0,807.0,0.58,0.99,0.0,0.0,0.0,0.0
52,HAUTE MARNE,DVD,0.0,955.0,0.69,1.17,0.0,0.0,0.0,0.0
52,HAUTE MARNE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,ECO,0.0,971.0,0.7,1.19,0.0,0.0,0.0,0.0
52,HAUTE MARNE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,EXG,0.0,727.0,0.52,0.89,0.0,0.0,0.0,0.0
52,HAUTE MARNE,FG,0.0,3607.0,2.6,4.42,0.0,0.0,0.0,0.0
52,HAUTE MARNE,FN,0.0,12379.0,8.92,15.15,0.0,0.0,0.0,0.0
52,HAUTE MARNE,NCE,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,HAUTE MARNE,SOC,0.0,10477.0,7.55,12.83,0.0,13390.0,9.64,17.05
52,HAUTE MARNE,UMP,0.0,37344.0,26.9,45.72,2.0,45268.0,32.6,57.64
52,HAUTE MARNE,VEC,0.0,14417.0,10.38,17.65,0.0,19879.0,14.32,25.31
53,MAYENNE,ALLI,0.0,9371.0,4.23,7.2,0.0,0.0,0.0,0.0
53,MAYENNE,AUT,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,MAYENNE,CEN,0.0,1478.0,0.67,1.14,0.0,0.0,0.0,0.0
53,MAYENNE,DVD,0.0,12016.0,5.42,9.23,0.0,0.0,0.0,0.0
53,MAYENNE,DVG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,MAYENNE,ECO,0.0,1069.0,0.48,0.82,0.0,0.0,0.0,0.0
53,MAYENNE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,MAYENNE,EXG,0.0,1625.0,0.73,1.25,0.0,0.0,0.0,0.0
53,MAYENNE,FG,0.0,4192.0,1.89,3.22,0.0,0.0,0.0,0.0
53,MAYENNE,FN,0.0,10672.0,4.81,8.2,0.0,0.0,0.0,0.0
53,MAYENNE,NCE,0.0,237.0,0.11,0.18,0.0,0.0,0.0,0.0
53,MAYENNE,PRV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,MAYENNE,RDG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,MAYENNE,REG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,MAYENNE,SOC,0.0,33770.0,15.23,25.95,1.0,43998.0,29.45,53.24
53,MAYENNE,UMP,1.0,41800.0,18.85,32.12,1.0,38639.0,25.87,46.76
53,MAYENNE,VEC,0.0,13919.0,6.28,10.69,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,ALLI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,AUT,0.0,473.0,0.1,0.17,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,CEN,0.0,3516.0,0.71,1.28,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,DVD,0.0,2710.0,0.55,0.99,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,DVG,0.0,607.0,0.12,0.22,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,ECO,0.0,3743.0,0.75,1.37,0.0,0.0,0.0,0.0
54,MEURTHE ET MOSELLE,EXD,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
